"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description","treatment"
"LOC115111619",138.240806691909,-0.0144988575889342,0.0901375382641033,-0.160853729991138,0.872208605762728,0.947283688324348,"vacuolar protein sorting-associated protein 33A-like","gonad"
"LOCNA.19",155.864452637213,-0.01453828341324,0.163981945705763,-0.0886934145736773,0.929325566319068,0.973264570205007,NA,"gonad"
"LOC115145792",11.7868998684071,-0.0145443834690416,0.213634165876246,-0.0679764611153627,0.945804372241343,0.978798694056397,"PDZ and LIM domain protein 3-like","gonad"
"LOC115106786",33.650895347627,-0.0145687372419481,0.135379130557025,-0.107642868982315,0.914278990005133,0.966549755778415,"choline-phosphate cytidylyltransferase A-like, transcript variant X1","gonad"
"LOC115136353",27.1769752386541,-0.0146010973573949,0.13193086546037,-0.110693802142337,0.911859160949944,0.965008960609702,"succinate dehydrogenase assembly factor 4, mitochondrial-like","gonad"
"LOCNA.864",115.184794168839,-0.014610056125072,0.11829554016896,-0.12348612277615,0.901722162605087,0.959476190551182,NA,"gonad"
"LOC115129336",123.035404766093,-0.0146317920000134,0.0961531884683064,-0.152166487976099,0.879055624845146,0.949456292079336,"putative monooxygenase p33MONOX, transcript variant X2","gonad"
"LOC115137325",18.8643519515961,-0.0146426745365377,0.183103029992695,-0.080028131726356,0.936214881839061,0.976001389361175,"NACHT, LRR and PYD domains-containing protein 3-like, transcript variant X2","gonad"
"LOC115113592",638.72614674938,-0.0146589587104635,0.179497563976203,-0.0816754993534071,0.934904761934297,0.97533702525718,"haptoglobin-like, transcript variant X1","gonad"
"LOC115141551",14.4480284597479,-0.0147236373146393,0.214817613187764,-0.0684475540218371,0.945429367928286,0.978756092429886,"neuroblast differentiation-associated protein AHNAK-like, transcript variant X1","gonad"
"LOC115121999",95.5612365809727,-0.0147973719888943,0.178003624430293,-0.0830985098295166,0.93377321073359,0.975019066132157,"trafficking protein particle complex subunit 10-like","gonad"
"LOC115111818",16.0572835795722,-0.014808607335881,0.206164381909912,-0.071657001798175,0.94287487574578,0.978586700956278,"NMDA receptor synaptonuclear signaling and neuronal migration factor-like, transcript variant X4","gonad"
"LOC115145025",81.0667470321595,-0.0148489879286664,0.0928636886503295,-0.159886581363421,0.872970419052732,0.947694925167038,"paired amphipathic helix protein Sin3b-like, transcript variant X3","gonad"
"LOC115102026",56.434404633276,-0.014865721078105,0.127340311648587,-0.116714149389272,0.907086577321209,0.962236611887487,"DDB1- and CUL4-associated factor 1-like, transcript variant X3","gonad"
"LOC115123959",172.841474704394,-0.0148899881012702,0.100999523042345,-0.147430347903597,0.882792353075927,0.951239394015903,"protein scalloped-like","gonad"
"LOC115112645",16.4501198357348,-0.0149145531529657,0.211708741064779,-0.070528000330992,0.943773414993231,0.978642374174524,"GTPase IMAP family member 4-like","gonad"
"LOC115106371",122.674514170479,-0.014929026929032,0.153171603086434,-0.0974752004651446,0.922349027593572,0.970433933169094,"protein phosphatase 1 regulatory subunit 3C-B-like, transcript variant X1","gonad"
