"category","term","ontology","over_represented_pvalue","FDR","numDEInCat","numInCat"
"GO:0000221","vacuolar proton-transporting V-type ATPase, V1 domain","CC",1,1,0,3
"GO:0000224","peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity","MF",1,1,0,1
"GO:0000225","N-acetylglucosaminylphosphatidylinositol deacetylase activity","MF",1,1,0,1
"GO:0000235","astral microtubule","CC",1,1,0,1
"GO:0000242","pericentriolar material","CC",1,1,0,3
"GO:0000244","spliceosomal tri-snRNP complex assembly","BP",1,1,0,6
"GO:0000246","delta24(24-1) sterol reductase activity","MF",1,1,0,1
"GO:0000247","C-8 sterol isomerase activity","MF",1,1,0,1
"GO:0000250","lanosterol synthase activity","MF",1,1,0,1
"GO:0000254","C-4 methylsterol oxidase activity","MF",1,1,0,3
"GO:0000256","allantoin catabolic process","BP",1,1,0,1
"GO:0000274","mitochondrial proton-transporting ATP synthase, stator stalk","CC",1,1,0,2
"GO:0000281","mitotic cytokinesis","BP",1,1,0,21
"GO:0000285","1-phosphatidylinositol-3-phosphate 5-kinase activity","MF",1,1,0,2
"GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","BP",1,1,0,3
"GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening","BP",1,1,0,14
"GO:0000290","deadenylation-dependent decapping of nuclear-transcribed mRNA","BP",1,1,0,7
"GO:0000294","nuclear-transcribed mRNA catabolic process, RNase MRP-dependent","BP",1,1,0,2
"GO:0000302","response to reactive oxygen species","BP",1,1,0,1
"GO:0000308","cytoplasmic cyclin-dependent protein kinase holoenzyme complex","CC",1,1,0,2
"GO:0000309","nicotinamide-nucleotide adenylyltransferase activity","MF",1,1,0,2
"GO:0000323","lytic vacuole","CC",1,1,0,2
"GO:0000339","RNA cap binding","MF",1,1,0,7
"GO:0000340","RNA 7-methylguanosine cap binding","MF",1,1,0,13
"GO:0000346","transcription export complex","CC",1,1,0,1
"GO:0000347","THO complex","CC",1,1,0,1
"GO:0000349","generation of catalytic spliceosome for first transesterification step","BP",1,1,0,1
"GO:0000350","generation of catalytic spliceosome for second transesterification step","BP",1,1,0,3
"GO:0000379","tRNA-type intron splice site recognition and cleavage","BP",1,1,0,1
"GO:0000380","alternative mRNA splicing, via spliceosome","BP",1,1,0,20
"GO:0000389","mRNA 3'-splice site recognition","BP",1,1,0,1
"GO:0000390","spliceosomal complex disassembly","BP",1,1,0,6
"GO:0000395","mRNA 5'-splice site recognition","BP",1,1,0,8
"GO:0000400","four-way junction DNA binding","MF",1,1,0,4
"GO:0000403","Y-form DNA binding","MF",1,1,0,2
"GO:0000406","double-strand/single-strand DNA junction binding","MF",1,1,0,1
"GO:0000417","HIR complex","CC",1,1,0,1
"GO:0000444","MIS12/MIND type complex","CC",1,1,0,1
"GO:0000448","cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",1,1,0,1
"GO:0000454","snoRNA guided rRNA pseudouridine synthesis","BP",1,1,0,2
"GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",1,1,0,1
"GO:0000467","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",1,1,0,8
"GO:0000472","endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",1,1,0,2
"GO:0000479","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",1,1,0,3
"GO:0000480","endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",1,1,0,2
"GO:0000481","maturation of 5S rRNA","BP",1,1,0,2
"GO:0000494","box C/D RNA 3'-end processing","BP",1,1,0,2
"GO:0000495","box H/ACA RNA 3'-end processing","BP",1,1,0,2
"GO:0000506","glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex","CC",1,1,0,5
"GO:0000700","mismatch base pair DNA N-glycosylase activity","MF",1,1,0,4
"GO:0000707","meiotic DNA recombinase assembly","BP",1,1,0,1
"GO:0000709","meiotic joint molecule formation","BP",1,1,0,1
"GO:0000710","meiotic mismatch repair","BP",1,1,0,1
"GO:0000711","meiotic DNA repair synthesis","BP",1,1,0,1
"GO:0000715","nucleotide-excision repair, DNA damage recognition","BP",1,1,0,1
"GO:0000717","nucleotide-excision repair, DNA duplex unwinding","BP",1,1,0,1
"GO:0000719","photoreactive repair","BP",1,1,0,1
"GO:0000723","telomere maintenance","BP",1,1,0,11
"GO:0000725","recombinational repair","BP",1,1,0,1
"GO:0000727","double-strand break repair via break-induced replication","BP",1,1,0,5
"GO:0000730","DNA recombinase assembly","BP",1,1,0,3
"GO:0000731","DNA synthesis involved in DNA repair","BP",1,1,0,1
"GO:0000774","adenyl-nucleotide exchange factor activity","MF",1,1,0,9
"GO:0000779","condensed chromosome, centromeric region","CC",1,1,0,2
"GO:0000781","chromosome, telomeric region","CC",1,1,0,5
"GO:0000783","nuclear telomere cap complex","CC",1,1,0,1
"GO:0000792","heterochromatin","CC",1,1,0,8
"GO:0000794","condensed nuclear chromosome","CC",1,1,0,5
"GO:0000795","synaptonemal complex","CC",1,1,0,4
"GO:0000796","condensin complex","CC",1,1,0,2
"GO:0000811","GINS complex","CC",1,1,0,3
"GO:0000812","Swr1 complex","CC",1,1,0,7
"GO:0000814","ESCRT II complex","CC",1,1,0,3
"GO:0000821","regulation of arginine metabolic process","BP",1,1,0,2
"GO:0000822","inositol hexakisphosphate binding","MF",1,1,0,2
"GO:0000828","inositol hexakisphosphate kinase activity","MF",1,1,0,7
"GO:0000829","inositol heptakisphosphate kinase activity","MF",1,1,0,2
"GO:0000900","mRNA regulatory element binding translation repressor activity","MF",1,1,0,11
"GO:0000915","actomyosin contractile ring assembly","BP",1,1,0,4
"GO:0000922","spindle pole","CC",1,1,0,30
"GO:0000923","equatorial microtubule organizing center","CC",1,1,0,4
"GO:0000930","gamma-tubulin complex","CC",1,1,0,5
"GO:0000938","GARP complex","CC",1,1,0,7
"GO:0000958","mitochondrial mRNA catabolic process","BP",1,1,0,2
"GO:0000963","mitochondrial RNA processing","BP",1,1,0,8
"GO:0000965","mitochondrial RNA 3'-end processing","BP",1,1,0,2
"GO:0000972","transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery","BP",1,1,0,3
"GO:0000973","post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery","BP",1,1,0,2
"GO:0000976","transcription cis-regulatory region binding","MF",1,1,0,28
"GO:0000987","cis-regulatory region sequence-specific DNA binding","MF",1,1,0,15
"GO:0000994","RNA polymerase III core binding","MF",1,1,0,4
"GO:0000995","RNA polymerase III general transcription initiation factor activity","MF",1,1,0,2
"GO:0001006","RNA polymerase III type 3 promoter sequence-specific DNA binding","MF",1,1,0,2
"GO:0001018","mitochondrial promoter sequence-specific DNA binding","MF",1,1,0,2
"GO:0001042","RNA polymerase I core binding","MF",1,1,0,2
"GO:0001046","core promoter sequence-specific DNA binding","MF",1,1,0,2
"GO:0001054","RNA polymerase I activity","MF",1,1,0,1
"GO:0001056","RNA polymerase III activity","MF",1,1,0,1
"GO:0001091","RNA polymerase II general transcription initiation factor binding","MF",1,1,0,2
"GO:0001096","TFIIF-class transcription factor complex binding","MF",1,1,0,1
"GO:0001097","TFIIH-class transcription factor complex binding","MF",1,1,0,2
"GO:0001113","transcription open complex formation at RNA polymerase II promoter","BP",1,1,0,1
"GO:0001147","transcription termination site sequence-specific DNA binding","MF",1,1,0,1
"GO:0001156","TFIIIC-class transcription factor complex binding","MF",1,1,0,1
"GO:0001164","RNA polymerase I core promoter sequence-specific DNA binding","MF",1,1,0,2
"GO:0001181","RNA polymerase I general transcription initiation factor activity","MF",1,1,0,2
"GO:0001188","RNA polymerase I preinitiation complex assembly","BP",1,1,0,1
"GO:0001222","transcription corepressor binding","MF",1,1,0,3
"GO:0001401","SAM complex","CC",1,1,0,7
"GO:0001501","skeletal system development","BP",1,1,0,4
"GO:0001502","cartilage condensation","BP",1,1,0,1
"GO:0001508","action potential","BP",1,1,0,8
"GO:0001510","RNA methylation","BP",1,1,0,2
"GO:0001514","selenocysteine incorporation","BP",1,1,0,6
"GO:0001517","N-acetylglucosamine 6-O-sulfotransferase activity","MF",1,1,0,1
"GO:0001522","pseudouridine synthesis","BP",1,1,0,4
"GO:0001527","microfibril","CC",1,1,0,1
"GO:0001530","lipopolysaccharide binding","MF",1,1,0,1
"GO:0001540","amyloid-beta binding","MF",1,1,0,21
"GO:0001541","ovarian follicle development","BP",1,1,0,1
"GO:0001556","oocyte maturation","BP",1,1,0,2
"GO:0001561","fatty acid alpha-oxidation","BP",1,1,0,1
"GO:0001570","vasculogenesis","BP",1,1,0,6
"GO:0001574","ganglioside biosynthetic process","BP",1,1,0,3
"GO:0001579","medium-chain fatty acid transport","BP",1,1,0,4
"GO:0001580","detection of chemical stimulus involved in sensory perception of bitter taste","BP",1,1,0,1
"GO:0001594","trace-amine receptor activity","MF",1,1,0,1
"GO:0001605","adrenomedullin receptor activity","MF",1,1,0,3
"GO:0001609","G protein-coupled adenosine receptor activity","MF",1,1,0,2
"GO:0001614","purinergic nucleotide receptor activity","MF",1,1,0,1
"GO:0001635","calcitonin gene-related peptide receptor activity","MF",1,1,0,3
"GO:0001640","adenylate cyclase inhibiting G protein-coupled glutamate receptor activity","MF",1,1,0,3
"GO:0001641","group II metabotropic glutamate receptor activity","MF",1,1,0,1
"GO:0001642","group III metabotropic glutamate receptor activity","MF",1,1,0,2
"GO:0001649","osteoblast differentiation","BP",1,1,0,4
"GO:0001650","fibrillar center","CC",1,1,0,7
"GO:0001653","peptide receptor activity","MF",1,1,0,6
"GO:0001655","urogenital system development","BP",1,1,0,1
"GO:0001665","alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity","MF",1,1,0,2
"GO:0001675","acrosome assembly","BP",1,1,0,1
"GO:0001676","long-chain fatty acid metabolic process","BP",1,1,0,6
"GO:0001678","intracellular glucose homeostasis","BP",1,1,0,4
"GO:0001681","sialate O-acetylesterase activity","MF",1,1,0,1
"GO:0001706","endoderm formation","BP",1,1,0,3
"GO:0001708","cell fate specification","BP",1,1,0,11
"GO:0001716","L-amino-acid oxidase activity","MF",1,1,0,1
"GO:0001717","conversion of seryl-tRNAsec to selenocys-tRNAsec","BP",1,1,0,1
"GO:0001726","ruffle","CC",1,1,0,13
"GO:0001729","ceramide kinase activity","MF",1,1,0,2
"GO:0001732","formation of cytoplasmic translation initiation complex","BP",1,1,0,8
"GO:0001733","galactosylceramide sulfotransferase activity","MF",1,1,0,1
"GO:0001734","mRNA (N6-adenosine)-methyltransferase activity","MF",1,1,0,1
"GO:0001736","establishment of planar polarity","BP",1,1,0,2
"GO:0001750","photoreceptor outer segment","CC",1,1,0,7
"GO:0001764","neuron migration","BP",1,1,0,8
"GO:0001772","immunological synapse","CC",1,1,0,3
"GO:0001778","plasma membrane repair","BP",1,1,0,2
"GO:0001782","B cell homeostasis","BP",1,1,0,1
"GO:0001822","kidney development","BP",1,1,0,5
"GO:0001836","release of cytochrome c from mitochondria","BP",1,1,0,8
"GO:0001837","epithelial to mesenchymal transition","BP",1,1,0,1
"GO:0001843","neural tube closure","BP",1,1,0,3
"GO:0001849","complement component C1q complex binding","MF",1,1,0,1
"GO:0001887","selenium compound metabolic process","BP",1,1,0,1
"GO:0001889","liver development","BP",1,1,0,5
"GO:0001891","phagocytic cup","CC",1,1,0,5
"GO:0001895","retina homeostasis","BP",1,1,0,1
"GO:0001909","leukocyte mediated cytotoxicity","BP",1,1,0,1
"GO:0001917","photoreceptor inner segment","CC",1,1,0,2
"GO:0001919","regulation of receptor recycling","BP",1,1,0,2
"GO:0001932","regulation of protein phosphorylation","BP",1,1,0,4
"GO:0001933","negative regulation of protein phosphorylation","BP",1,1,0,3
"GO:0001939","female pronucleus","CC",1,1,0,1
"GO:0001940","male pronucleus","CC",1,1,0,1
"GO:0001944","vasculature development","BP",1,1,0,2
"GO:0001946","lymphangiogenesis","BP",1,1,0,1
"GO:0001947","heart looping","BP",1,1,0,2
"GO:0001955","blood vessel maturation","BP",1,1,0,2
"GO:0001965","G-protein alpha-subunit binding","MF",1,1,0,2
"GO:0001968","fibronectin binding","MF",1,1,0,9
"GO:0001972","retinoic acid binding","MF",1,1,0,2
"GO:0001973","G protein-coupled adenosine receptor signaling pathway","BP",1,1,0,2
"GO:0001992","regulation of systemic arterial blood pressure by vasopressin","BP",1,1,0,1
"GO:0002009","morphogenesis of an epithelium","BP",1,1,0,4
"GO:0002011","morphogenesis of an epithelial sheet","BP",1,1,0,3
"GO:0002025","norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure","BP",1,1,0,2
"GO:0002028","regulation of sodium ion transport","BP",1,1,0,3
"GO:0002039","p53 binding","MF",1,1,0,11
"GO:0002055","adenine binding","MF",1,1,0,1
"GO:0002058","uracil binding","MF",1,1,0,2
"GO:0002062","chondrocyte differentiation","BP",1,1,0,2
"GO:0002080","acrosomal membrane","CC",1,1,0,1
"GO:0002083","4-hydroxybenzoate decaprenyltransferase activity","MF",1,1,0,1
"GO:0002088","lens development in camera-type eye","BP",1,1,0,6
"GO:0002090","regulation of receptor internalization","BP",1,1,0,2
"GO:0002092","positive regulation of receptor internalization","BP",1,1,0,2
"GO:0002094","polyprenyltransferase activity","MF",1,1,0,2
"GO:0002098","tRNA wobble uridine modification","BP",1,1,0,5
"GO:0002100","tRNA wobble adenosine to inosine editing","BP",1,1,0,1
"GO:0002102","podosome","CC",1,1,0,2
"GO:0002115","store-operated calcium entry","BP",1,1,0,8
"GO:0002142","stereocilia ankle link complex","CC",1,1,0,2
"GO:0002143","tRNA wobble position uridine thiolation","BP",1,1,0,4
"GO:0002151","G-quadruplex RNA binding","MF",1,1,0,4
"GO:0002154","thyroid hormone mediated signaling pathway","BP",1,1,0,5
"GO:0002177","manchette","CC",1,1,0,1
"GO:0002182","cytoplasmic translational elongation","BP",1,1,0,4
"GO:0002184","cytoplasmic translational termination","BP",1,1,0,4
"GO:0002189","ribose phosphate diphosphokinase complex","CC",1,1,0,7
"GO:0002193","MAML1-RBP-Jkappa- ICN1 complex","CC",1,1,0,1
"GO:0002196","Ser-tRNA(Ala) hydrolase activity","MF",1,1,0,1
"GO:0002204","somatic recombination of immunoglobulin genes involved in immune response","BP",1,1,0,1
"GO:0002244","hematopoietic progenitor cell differentiation","BP",1,1,0,1
"GO:0002264","endothelial cell activation involved in immune response","BP",1,1,0,2
"GO:0002276","basophil activation involved in immune response","BP",1,1,0,1
"GO:0002280","monocyte activation involved in immune response","BP",1,1,0,1
"GO:0002281","macrophage activation involved in immune response","BP",1,1,0,2
"GO:0002282","microglial cell activation involved in immune response","BP",1,1,0,1
"GO:0002283","neutrophil activation involved in immune response","BP",1,1,0,2
"GO:0002381","immunoglobulin production involved in immunoglobulin-mediated immune response","BP",1,1,0,2
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","BP",1,1,0,2
"GO:0002503","peptide antigen assembly with MHC class II protein complex","BP",1,1,0,2
"GO:0002521","leukocyte differentiation","BP",1,1,0,1
"GO:0002685","regulation of leukocyte migration","BP",1,1,0,3
"GO:0002693","positive regulation of cellular extravasation","BP",1,1,0,4
"GO:0002724","regulation of T cell cytokine production","BP",1,1,0,2
"GO:0002729","positive regulation of natural killer cell cytokine production","BP",1,1,0,1
"GO:0002735","positive regulation of myeloid dendritic cell cytokine production","BP",1,1,0,1
"GO:0002755","MyD88-dependent toll-like receptor signaling pathway","BP",1,1,0,1
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","BP",1,1,0,2
"GO:0002891","positive regulation of immunoglobulin mediated immune response","BP",1,1,0,1
"GO:0002926","tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation","BP",1,1,0,3
"GO:0002934","desmosome organization","BP",1,1,0,1
"GO:0002939","tRNA N1-guanine methylation","BP",1,1,0,3
"GO:0002943","tRNA dihydrouridine synthesis","BP",1,1,0,1
"GO:0002947","tumor necrosis factor receptor superfamily complex","CC",1,1,0,2
"GO:0002951","leukotriene-C(4) hydrolase","MF",1,1,0,1
"GO:0003007","heart morphogenesis","BP",1,1,0,4
"GO:0003009","skeletal muscle contraction","BP",1,1,0,1
"GO:0003056","regulation of vascular associated smooth muscle contraction","BP",1,1,0,1
"GO:0003073","regulation of systemic arterial blood pressure","BP",1,1,0,4
"GO:0003081","regulation of systemic arterial blood pressure by renin-angiotensin","BP",1,1,0,1
"GO:0003097","renal water transport","BP",1,1,0,2
"GO:0003100","regulation of systemic arterial blood pressure by endothelin","BP",1,1,0,3
"GO:0003231","cardiac ventricle development","BP",1,1,0,2
"GO:0003254","regulation of membrane depolarization","BP",1,1,0,1
"GO:0003333","amino acid transmembrane transport","BP",1,1,0,18
